poll_id,pollster,state,methodology,start_date,end_date,sample_size,party,answer,pct
89309,U. New Hampshire,Maine CD-1,Probability Panel,10/29/24,11/2/24,801,REP,Trump,36
89310,U. New Hampshire,Maine CD-2,Probability Panel,10/29/24,11/2/24,683,REP,Trump,48
89272,Siena/NYT,North Carolina,Live Phone,10/28/24,11/2/24,1010,REP,Trump,44
89272,Siena/NYT,North Carolina,Live Phone,10/28/24,11/2/24,1010,REP,Trump,43
89272,Siena/NYT,North Carolina,Live Phone,10/28/24,11/2/24,1010,REP,Trump,46
89272,Siena/NYT,North Carolina,Live Phone,10/28/24,11/2/24,1010,REP,Trump,45
89270,Siena/NYT,Arizona,Live Phone,10/25/24,11/2/24,1025,REP,Trump,48
89270,Siena/NYT,Arizona,Live Phone,10/25/24,11/2/24,1025,REP,Trump,47
89270,Siena/NYT,Arizona,Live Phone,10/25/24,11/2/24,1025,REP,Trump,49
89270,Siena/NYT,Arizona,Live Phone,10/25/24,11/2/24,1025,REP,Trump,48
89276,Siena/NYT,Wisconsin,Live Phone,10/25/24,11/2/24,1305,REP,Trump,47
89276,Siena/NYT,Wisconsin,Live Phone,10/25/24,11/2/24,1305,REP,Trump,45
89276,Siena/NYT,Wisconsin,Live Phone,10/25/24,11/2/24,1305,REP,Trump,47
89276,Siena/NYT,Wisconsin,Live Phone,10/25/24,11/2/24,1305,REP,Trump,45
89273,Siena/NYT,Nevada,Live Phone,10/24/24,11/2/24,1010,REP,Trump,46
89273,Siena/NYT,Nevada,Live Phone,10/24/24,11/2/24,1010,REP,Trump,44
89273,Siena/NYT,Nevada,Live Phone,10/24/24,11/2/24,1010,REP,Trump,46
89273,Siena/NYT,Nevada,Live Phone,10/24/24,11/2/24,1010,REP,Trump,46
89280,ActiVote,North Carolina,App Panel,10/17/24,11/2/24,400,REP,Trump,50.6
89281,ActiVote,Georgia,App Panel,10/15/24,11/2/24,400,REP,Trump,51.1
89278,ActiVote,Pennsylvania,App Panel,10/10/24,11/2/24,400,REP,Trump,49.5
89279,ActiVote,Michigan,App Panel,10/8/24,11/2/24,400,REP,Trump,50.3
89198,MassINC Polling Group,Massachusetts,Online Panel/Text-to-Web,10/29/24,11/1/24,582,REP,Trump,31
89221,Stetson University Center for Public Opinion Research,Florida,Online Panel,10/25/24,11/1/24,452,REP,Trump,53
89271,Siena/NYT,Georgia,Live Phone,10/24/24,11/1/24,1004,REP,Trump,46
89271,Siena/NYT,Georgia,Live Phone,10/24/24,11/1/24,1004,REP,Trump,43
89271,Siena/NYT,Georgia,Live Phone,10/24/24,11/1/24,1004,REP,Trump,47
89271,Siena/NYT,Georgia,Live Phone,10/24/24,11/1/24,1004,REP,Trump,46
89260,Morning Consult,Florida,Online Panel,10/23/24,11/1/24,2022,REP,Trump,50.9
89262,Morning Consult,Maryland,Online Panel,10/23/24,11/1/24,472,REP,Trump,31.3
89264,Morning Consult,North Carolina,Online Panel,10/23/24,11/1/24,1056,REP,Trump,49.2
89265,Morning Consult,Ohio,Online Panel,10/23/24,11/1/24,1254,REP,Trump,52.9
89218,ActiVote,Wisconsin,App Panel,10/10/24,11/1/24,400,REP,Trump,49.1
89220,ActiVote,Minnesota,App Panel,10/9/24,11/1/24,400,REP,Trump,47.7
89219,ActiVote,Arizona,App Panel,10/8/24,11/1/24,400,REP,Trump,50.9
89142,AtlasIntel,North Carolina,Online Ad,10/30/24,10/31/24,1373,REP,Trump,50.7
89142,AtlasIntel,North Carolina,Online Ad,10/30/24,10/31/24,1373,REP,Trump,50.7
89143,AtlasIntel,Arizona,Online Ad,10/30/24,10/31/24,1005,REP,Trump,50.8
89143,AtlasIntel,Arizona,Online Ad,10/30/24,10/31/24,1005,REP,Trump,51
89144,AtlasIntel,Georgia,Online Ad,10/30/24,10/31/24,1212,REP,Trump,48.8
89144,AtlasIntel,Georgia,Online Ad,10/30/24,10/31/24,1212,REP,Trump,50.1
89145,AtlasIntel,Michigan,Online Ad,10/30/24,10/31/24,1136,REP,Trump,49.2
89145,AtlasIntel,Michigan,Online Ad,10/30/24,10/31/24,1136,REP,Trump,49.3
89146,AtlasIntel,Nevada,Online Ad,10/30/24,10/31/24,845,REP,Trump,50.5
89146,AtlasIntel,Nevada,Online Ad,10/30/24,10/31/24,845,REP,Trump,50.6
89147,AtlasIntel,Pennsylvania,Online Ad,10/30/24,10/31/24,1738,REP,Trump,48.5
89147,AtlasIntel,Pennsylvania,Online Ad,10/30/24,10/31/24,1738,REP,Trump,49.4
89148,AtlasIntel,Wisconsin,Online Ad,10/30/24,10/31/24,673,REP,Trump,48.5
89148,AtlasIntel,Wisconsin,Online Ad,10/30/24,10/31/24,673,REP,Trump,48.8
89153,Change Research,Nebraska,Text-to-Web/Online Ad,10/30/24,10/31/24,600,REP,Trump,57
89167,SoCal Strategies,Arizona,Online Panel,10/30/24,10/31/24,750,REP,Trump,49.5
89168,SoCal Strategies,Pennsylvania,Online Panel,10/30/24,10/31/24,850,REP,Trump,48.2
89162,Emerson,Nevada,Online Panel/Text-to-Web,10/29/24,10/31/24,700,REP,Trump,48.3
89169,SurveyUSA,New Mexico,IVR/Online Panel,10/28/24,10/31/24,632,REP,Trump,44
89188,Redfield & Wilton Strategies,Arizona,Online Panel,10/28/24,10/31/24,652,REP,Trump,48
89189,Redfield & Wilton Strategies,Georgia,Online Panel,10/28/24,10/31/24,1779,REP,Trump,48
89190,Redfield & Wilton Strategies,Michigan,Online Panel,10/28/24,10/31/24,1731,REP,Trump,47
89191,Redfield & Wilton Strategies,Nevada,Online Panel,10/28/24,10/31/24,690,REP,Trump,48
89192,Redfield & Wilton Strategies,North Carolina,Online Panel,10/28/24,10/31/24,1123,REP,Trump,48
89193,Redfield & Wilton Strategies,Pennsylvania,Online Panel,10/28/24,10/31/24,1596,REP,Trump,48
89194,Redfield & Wilton Strategies,Wisconsin,Online Panel,10/28/24,10/31/24,932,REP,Trump,47
89215,Noble Predictive Insights,Nevada,Live Phone/Text-to-Web,10/28/24,10/31/24,593,REP,Trump,48
89241,Selzer,Iowa,Live Phone,10/28/24,10/31/24,808,REP,Trump,44
89199,YouGov,Arizona,Online Panel,10/25/24,10/31/24,880,REP,Trump,48
89199,YouGov,Arizona,Online Panel,10/25/24,10/31/24,856,REP,Trump,48
89199,YouGov,Arizona,Online Panel,10/25/24,10/31/24,880,REP,Trump,50
89199,YouGov,Arizona,Online Panel,10/25/24,10/31/24,856,REP,Trump,50
89200,YouGov,Georgia,Online Panel,10/25/24,10/31/24,984,REP,Trump,48
89200,YouGov,Georgia,Online Panel,10/25/24,10/31/24,939,REP,Trump,48
89200,YouGov,Georgia,Online Panel,10/25/24,10/31/24,984,REP,Trump,50
89200,YouGov,Georgia,Online Panel,10/25/24,10/31/24,939,REP,Trump,50
89201,YouGov,Michigan,Online Panel,10/25/24,10/31/24,985,REP,Trump,45
89201,YouGov,Michigan,Online Panel,10/25/24,10/31/24,942,REP,Trump,45
89201,YouGov,Michigan,Online Panel,10/25/24,10/31/24,985,REP,Trump,46
89201,YouGov,Michigan,Online Panel,10/25/24,10/31/24,942,REP,Trump,47
89202,YouGov,Nevada,Online Panel,10/25/24,10/31/24,790,REP,Trump,47
89202,YouGov,Nevada,Online Panel,10/25/24,10/31/24,773,REP,Trump,47
89202,YouGov,Nevada,Online Panel,10/25/24,10/31/24,790,REP,Trump,49
89202,YouGov,Nevada,Online Panel,10/25/24,10/31/24,773,REP,Trump,49
89203,YouGov,North Carolina,Online Panel,10/25/24,10/31/24,987,REP,Trump,48
89203,YouGov,North Carolina,Online Panel,10/25/24,10/31/24,949,REP,Trump,49
89203,YouGov,North Carolina,Online Panel,10/25/24,10/31/24,987,REP,Trump,49
89203,YouGov,North Carolina,Online Panel,10/25/24,10/31/24,949,REP,Trump,50
89204,YouGov,Pennsylvania,Online Panel,10/25/24,10/31/24,982,REP,Trump,46
89204,YouGov,Pennsylvania,Online Panel,10/25/24,10/31/24,956,REP,Trump,46
89204,YouGov,Pennsylvania,Online Panel,10/25/24,10/31/24,982,REP,Trump,48
89204,YouGov,Pennsylvania,Online Panel,10/25/24,10/31/24,956,REP,Trump,48
89205,YouGov,Wisconsin,Online Panel,10/25/24,10/31/24,889,REP,Trump,45
89205,YouGov,Wisconsin,Online Panel,10/25/24,10/31/24,867,REP,Trump,45
89205,YouGov,Wisconsin,Online Panel,10/25/24,10/31/24,889,REP,Trump,47
89205,YouGov,Wisconsin,Online Panel,10/25/24,10/31/24,867,REP,Trump,47
89211,Data for Progress,Pennsylvania,Online Panel/Text-to-Web,10/25/24,10/31/24,908,REP,Trump,48
89212,Data for Progress,Georgia,Live Phone/Online Panel/Text-to-Web,10/25/24,10/31/24,972,REP,Trump,48
89263,Morning Consult,Michigan,Online Panel,10/22/24,10/31/24,1108,REP,Trump,47.5
89266,Morning Consult,Pennsylvania,Online Panel,10/22/24,10/31/24,1538,REP,Trump,48
89267,Morning Consult,Texas,Online Panel,10/22/24,10/31/24,2120,REP,Trump,51.7
89268,Morning Consult,Wisconsin,Online Panel,10/22/24,10/31/24,540,REP,Trump,48.2
89149,Keating Research,Colorado,Live Phone/Text-to-Web,10/28/24,10/30/24,600,REP,Trump,41
89150,TIPP,Wisconsin,Online Panel,10/28/24,10/30/24,1038,REP,Trump,46
89150,TIPP,Wisconsin,Online Panel,10/28/24,10/30/24,831,REP,Trump,48
89150,TIPP,Wisconsin,Online Panel,10/28/24,10/30/24,1038,REP,Trump,44
89150,TIPP,Wisconsin,Online Panel,10/28/24,10/30/24,831,REP,Trump,47
89152,Noble Predictive Insights,Arizona,Live Phone/Text-to-Web,10/28/24,10/30/24,775,REP,Trump,48
89223,Chism Strategies,Virginia,Live Phone/Text-to-Web,10/28/24,10/30/24,520,REP,Trump,44.5
89224,Chism Strategies,Minnesota,Live Phone/Text-to-Web,10/28/24,10/30/24,534,REP,Trump,42.9
89225,Chism Strategies,Maryland,Live Phone/Text-to-Web,10/28/24,10/30/24,510,REP,Trump,33.3
89239,Miami University (Ohio),Ohio,Text-to-Web,10/28/24,10/30/24,859,REP,Trump,49
89137,Echelon Insights,Wisconsin,Live Phone/Text-to-Web,10/27/24,10/30/24,600,REP,Trump,48
89137,Echelon Insights,Wisconsin,Live Phone/Text-to-Web,10/27/24,10/30/24,600,REP,Trump,49
89138,Echelon Insights,Michigan,Live Phone/Text-to-Web,10/27/24,10/30/24,600,REP,Trump,47
89138,Echelon Insights,Michigan,Live Phone/Text-to-Web,10/27/24,10/30/24,600,REP,Trump,48
89139,Echelon Insights,Pennsylvania,Live Phone/Text-to-Web,10/27/24,10/30/24,600,REP,Trump,51
89139,Echelon Insights,Pennsylvania,Live Phone/Text-to-Web,10/27/24,10/30/24,600,REP,Trump,52
89156,Suffolk,Pennsylvania,Live Phone,10/27/24,10/30/24,500,REP,Trump,48.6
89159,Marist,Wisconsin,Live Phone/Online Panel/Text-to-Web,10/27/24,10/30/24,1444,REP,Trump,48
89159,Marist,Wisconsin,Live Phone/Online Panel/Text-to-Web,10/27/24,10/30/24,1330,REP,Trump,48
89160,Marist,Pennsylvania,Live Phone/Online Panel/Text-to-Web,10/27/24,10/30/24,1558,REP,Trump,47
89160,Marist,Pennsylvania,Live Phone/Online Panel/Text-to-Web,10/27/24,10/30/24,1400,REP,Trump,48
89161,Marist,Michigan,Live Phone/Online Panel/Text-to-Web,10/27/24,10/30/24,1356,REP,Trump,48
89161,Marist,Michigan,Live Phone/Online Panel/Text-to-Web,10/27/24,10/30/24,1214,REP,Trump,48
89186,Cygnal,California,Live Phone/Text-to-Web,10/27/24,10/30/24,611,REP,Trump,30.9
89269,Muhlenberg,Pennsylvania,Live Phone,10/27/24,10/30/24,460,REP,Trump,47
89197,The Washington Post,Pennsylvania,Live Phone/Text-to-Web,10/26/24,10/30/24,1204,REP,Trump,47
89197,The Washington Post,Pennsylvania,Live Phone/Text-to-Web,10/26/24,10/30/24,1204,REP,Trump,47
89213,Data for Progress,Arizona,Live Phone/Online Panel/Text-to-Web,10/25/24,10/30/24,1079,REP,Trump,48
89214,Data for Progress,Nevada,Online Panel/Text-to-Web,10/25/24,10/30/24,721,REP,Trump,47
89259,Morning Consult,Arizona,Online Panel,10/21/24,10/30/24,666,REP,Trump,48.4
89261,Morning Consult,Georgia,Online Panel,10/21/24,10/30/24,1009,REP,Trump,49.6
89121,ActiVote,Utah,App Panel,10/7/24,10/30/24,400,REP,Trump,60
89126,ActiVote,Maryland,App Panel,10/6/24,10/30/24,400,REP,Trump,36.5
89124,ActiVote,Massachusetts,App Panel,10/2/24,10/30/24,400,REP,Trump,33.7
89122,ActiVote,Colorado,App Panel,10/1/24,10/30/24,400,REP,Trump,43.4
89083,SoCal Strategies,Wisconsin,Online Panel,10/28/24,10/29/24,600,REP,Trump,49
89112,St. Anselm,New Hampshire,Text-to-Web,10/28/24,10/29/24,2791,REP,Trump,46
89136,Quantus Insights,Wisconsin,Online Panel,10/28/24,10/29/24,637,REP,Trump,49.1
89187,Cygnal,Virginia,Live Phone/Text-to-Web,10/27/24,10/29/24,600,REP,Trump,42.7
89057,AtlasIntel,Arizona,Online Ad,10/25/24,10/29/24,1458,REP,Trump,50.6
89057,AtlasIntel,Arizona,Online Ad,10/25/24,10/29/24,1458,REP,Trump,50.8
89058,AtlasIntel,Georgia,Online Ad,10/25/24,10/29/24,1429,REP,Trump,50.2
89058,AtlasIntel,Georgia,Online Ad,10/25/24,10/29/24,1429,REP,Trump,50.9
89059,AtlasIntel,Michigan,Online Ad,10/25/24,10/29/24,983,REP,Trump,49.2
89059,AtlasIntel,Michigan,Online Ad,10/25/24,10/29/24,983,REP,Trump,49.3
89060,AtlasIntel,Nevada,Online Ad,10/25/24,10/29/24,1083,REP,Trump,48.4
89060,AtlasIntel,Nevada,Online Ad,10/25/24,10/29/24,1083,REP,Trump,48.5
89061,AtlasIntel,North Carolina,Online Ad,10/25/24,10/29/24,1665,REP,Trump,48.4
89061,AtlasIntel,North Carolina,Online Ad,10/25/24,10/29/24,1665,REP,Trump,48.4
89063,AtlasIntel,Pennsylvania,Online Ad,10/25/24,10/29/24,1299,REP,Trump,48.7
89063,AtlasIntel,Pennsylvania,Online Ad,10/25/24,10/29/24,1299,REP,Trump,49.6
89064,AtlasIntel,Wisconsin,Online Ad,10/25/24,10/29/24,1470,REP,Trump,48.7
89064,AtlasIntel,Wisconsin,Online Ad,10/25/24,10/29/24,1470,REP,Trump,49
89157,Roanoke College,Virginia,Live Phone/Text-to-Web,10/25/24,10/29/24,851,REP,Trump,41
89158,SurveyUSA,Maine,IVR/Online Panel,10/24/24,10/29/24,1079,REP,Trump,43
89170,SurveyUSA,Maine CD-1,IVR/Online Panel,10/24/24,10/29/24,482,REP,Trump,37
89171,SurveyUSA,Maine CD-2,IVR/Online Panel,10/24/24,10/29/24,484,REP,Trump,49
89184,UC Berkeley,California,Email,10/22/24,10/29/24,4341,REP,Trump,35
89096,ActiVote,South Carolina,App Panel,10/5/24,10/29/24,400,REP,Trump,58.5
89085,ActiVote,Washington,App Panel,10/3/24,10/29/24,400,REP,Trump,40.9
89097,ActiVote,Oklahoma,App Panel,10/3/24,10/29/24,400,REP,Trump,66.8
89242,Mitchell,Arizona,IVR/Text-to-Web,10/28/24,10/28/24,610,REP,Trump,50
89242,Mitchell,Arizona,IVR/Text-to-Web,10/28/24,10/28/24,610,REP,Trump,50
89040,Data Orbital,Arizona,Live Phone/Text-to-Web,10/26/24,10/28/24,550,REP,Trump,49.7
89065,Quantus Insights,Michigan,Online Panel,10/26/24,10/28/24,844,REP,Trump,48.5
89125,Cygnal,Florida,Live Phone/Text-to-Web,10/26/24,10/28/24,600,REP,Trump,48.2
89029,Trafalgar Group,North Carolina,IVR/Live Phone/Text/Online Panel/Email,10/25/24,10/28/24,1091,REP,Trump,49.4
89039,Trafalgar Group,Nevada,IVR/Live Phone/Text/Online Panel/Email,10/25/24,10/28/24,1082,REP,Trump,47.6
89067,Trafalgar Group,Ohio,IVR/Live Phone/Text/Online Panel/Email,10/25/24,10/28/24,1127,REP,Trump,51.7
89111,Noble Predictive Insights,Utah,Live Phone/Text-to-Web,10/25/24,10/28/24,695,REP,Trump,54
89068,SurveyUSA,Minnesota,Online Panel,10/24/24,10/28/24,728,REP,Trump,43
89098,Monmouth,Pennsylvania,Live Phone/Text-to-Web,10/24/24,10/28/24,824,REP,Trump,47
89104,Quinnipiac,Pennsylvania,Live Phone,10/24/24,10/28/24,2186,REP,Trump,47
89104,Quinnipiac,Pennsylvania,Live Phone,10/24/24,10/28/24,2186,REP,Trump,49
89109,Beacon/Shaw,Pennsylvania,Live Phone/Text-to-Web,10/24/24,10/28/24,1310,REP,Trump,46
89109,Beacon/Shaw,Pennsylvania,Live Phone/Text-to-Web,10/24/24,10/28/24,1057,REP,Trump,48
89109,Beacon/Shaw,Pennsylvania,Live Phone/Text-to-Web,10/24/24,10/28/24,1310,REP,Trump,48
89109,Beacon/Shaw,Pennsylvania,Live Phone/Text-to-Web,10/24/24,10/28/24,1057,REP,Trump,50
89110,Beacon/Shaw,Michigan,Live Phone/Text-to-Web,10/24/24,10/28/24,988,REP,Trump,46
89110,Beacon/Shaw,Michigan,Live Phone/Text-to-Web,10/24/24,10/28/24,1275,REP,Trump,45
89110,Beacon/Shaw,Michigan,Live Phone/Text-to-Web,10/24/24,10/28/24,988,REP,Trump,49
89110,Beacon/Shaw,Michigan,Live Phone/Text-to-Web,10/24/24,10/28/24,1275,REP,Trump,48
89113,Beacon/Shaw,North Carolina,Live Phone/Text-to-Web,10/24/24,10/28/24,872,REP,Trump,49
89113,Beacon/Shaw,North Carolina,Live Phone/Text-to-Web,10/24/24,10/28/24,1113,REP,Trump,47
89113,Beacon/Shaw,North Carolina,Live Phone/Text-to-Web,10/24/24,10/28/24,872,REP,Trump,50
89113,Beacon/Shaw,North Carolina,Live Phone/Text-to-Web,10/24/24,10/28/24,1113,REP,Trump,49
89120,The Washington Post,Michigan,Live Phone/Text-to-Web,10/24/24,10/28/24,1003,REP,Trump,46
89120,The Washington Post,Michigan,Live Phone/Text-to-Web,10/24/24,10/28/24,1003,REP,Trump,47
89163,EPIC/MRA,Michigan,Live Phone,10/24/24,10/28/24,600,REP,Trump,45
89099,CNN/SSRS,Michigan,Live Phone/Text-to-Web/Email/Mail-to-Web/Mail-to-Phone,10/23/24,10/28/24,726,REP,Trump,43
89100,CNN/SSRS,Pennsylvania,Live Phone/Text-to-Web/Email/Mail-to-Web/Mail-to-Phone,10/23/24,10/28/24,819,REP,Trump,48
89101,CNN/SSRS,Wisconsin,Live Phone/Text-to-Web/Email/Mail-to-Web/Mail-to-Phone,10/23/24,10/28/24,736,REP,Trump,45
89131,CNN/SSRS,Georgia,Live Phone/Text-to-Web/Email/Mail-to-Web/Mail-to-Phone,10/23/24,10/28/24,732,REP,Trump,48
89132,CNN/SSRS,North Carolina,Live Phone/Text-to-Web/Email/Mail-to-Web/Mail-to-Phone,10/23/24,10/28/24,750,REP,Trump,47
89066,YouGov,Pennsylvania,Online Panel,10/22/24,10/28/24,1273,REP,Trump,49
89078,YouGov,Nebraska,Online Panel/Text-to-Web,10/21/24,10/28/24,1206,REP,Trump,55
89092,YouGov,Nebraska CD-1,Online Panel/Text-to-Web,10/21/24,10/28/24,408,REP,Trump,51
89093,YouGov,Nebraska CD-2,Online Panel/Text-to-Web,10/21/24,10/28/24,393,REP,Trump,44
89094,YouGov,Nebraska CD-3,Online Panel/Text-to-Web,10/21/24,10/28/24,404,REP,Trump,70
89011,ActiVote,Ohio,App Panel,10/5/24,10/28/24,400,REP,Trump,54.1
89013,ActiVote,Tennessee,App Panel,10/5/24,10/28/24,400,REP,Trump,61.7
89016,ActiVote,Illinois,App Panel,10/4/24,10/28/24,400,REP,Trump,41.6
89015,ActiVote,Indiana,App Panel,10/3/24,10/28/24,400,REP,Trump,57.7
89012,ActiVote,Virginia,App Panel,10/2/24,10/28/24,400,REP,Trump,45.9
89014,ActiVote,New Jersey,App Panel,10/2/24,10/28/24,400,REP,Trump,43.1
89095,SoCal Strategies,Georgia,Online Panel,10/26/24,10/27/24,658,REP,Trump,50
89003,Emerson,Michigan,IVR/Online Panel,10/25/24,10/27/24,1000,REP,Trump,49.8
89030,Redfield & Wilton Strategies,Arizona,Online Panel,10/25/24,10/27/24,901,REP,Trump,49
89031,Redfield & Wilton Strategies,Georgia,Online Panel,10/25/24,10/27/24,1112,REP,Trump,48
89032,Redfield & Wilton Strategies,Michigan,Online Panel,10/25/24,10/27/24,728,REP,Trump,48
89033,Redfield & Wilton Strategies,Nevada,Online Panel,10/25/24,10/27/24,531,REP,Trump,47
89034,Redfield & Wilton Strategies,North Carolina,Online Panel,10/25/24,10/27/24,770,REP,Trump,48
89035,Redfield & Wilton Strategies,Pennsylvania,Online Panel,10/25/24,10/27/24,1116,REP,Trump,48
89036,Redfield & Wilton Strategies,Wisconsin,Online Panel,10/25/24,10/27/24,746,REP,Trump,47
89080,RABA Research,Arizona,Online Panel,10/25/24,10/27/24,589,REP,Trump,43
89082,Suffolk,Michigan,Live Phone,10/24/24,10/27/24,500,REP,Trump,47.4
88981,ActiVote,Texas,App Panel,10/21/24,10/27/24,400,REP,Trump,55
89038,Florida Atlantic University/Mainstreet Research,Florida,Text-to-Web,10/19/24,10/27/24,913,REP,Trump,53
89038,Florida Atlantic University/Mainstreet Research,Florida,Text-to-Web,10/19/24,10/27/24,897,REP,Trump,53
88986,ActiVote,Florida,App Panel,10/11/24,10/27/24,400,REP,Trump,55.8
88987,ActiVote,New York,App Panel,10/7/24,10/27/24,400,REP,Trump,41
88988,ActiVote,California,App Panel,10/7/24,10/27/24,400,REP,Trump,37.2
88984,ActiVote,Missouri,App Panel,10/6/24,10/27/24,400,REP,Trump,58
89185,University of Wyoming,Wyoming,Live Phone/Email/Mail-to-Web,9/24/24,10/27/24,662,REP,Trump,63.4
88967,Trafalgar Group,Georgia,IVR/Live Phone/Text/Online Panel/Email,10/24/24,10/26/24,1087,REP,Trump,48.3
88968,Trafalgar Group,Arizona,IVR/Live Phone/Text/Online Panel/Email,10/24/24,10/26/24,1094,REP,Trump,48.1
88969,Patriot Polling,Michigan,IVR/Text,10/24/24,10/26/24,796,REP,Trump,50
88977,Praecones Analytica,New Hampshire,Online Panel,10/24/24,10/26/24,622,REP,Trump,50.2
89077,Emerson,Massachusetts,Online Panel/Text-to-Web,10/24/24,10/26/24,1000,REP,Trump,37.2
88972,Siena/NYT,Texas,Live Phone,10/23/24,10/26/24,1180,REP,Trump,52
88972,Siena/NYT,Texas,Live Phone,10/23/24,10/26/24,1180,REP,Trump,50
88972,Siena/NYT,Texas,Live Phone,10/23/24,10/26/24,1180,REP,Trump,52
88972,Siena/NYT,Texas,Live Phone,10/23/24,10/26/24,1180,REP,Trump,51
88973,Siena/NYT,Nebraska,Live Phone,10/23/24,10/26/24,1194,REP,Trump,55
88973,Siena/NYT,Nebraska,Live Phone,10/23/24,10/26/24,1194,REP,Trump,53
88973,Siena/NYT,Nebraska,Live Phone,10/23/24,10/26/24,1194,REP,Trump,55
88973,Siena/NYT,Nebraska,Live Phone,10/23/24,10/26/24,1194,REP,Trump,53
88978,Siena/NYT,Nebraska CD-2,Live Phone,10/23/24,10/26/24,500,REP,Trump,42
88978,Siena/NYT,Nebraska CD-2,Live Phone,10/23/24,10/26/24,500,REP,Trump,41
89010,SurveyUSA,North Carolina,Online Panel,10/23/24,10/26/24,853,REP,Trump,47
88992,North Star Opinion Research,Pennsylvania,Live Phone/Text-to-Web,10/22/24,10/26/24,600,REP,Trump,47
89026,CNN/SSRS,Arizona,Probability Panel,10/21/24,10/26/24,781,REP,Trump,47
89027,CNN/SSRS,Nevada,Probability Panel,10/21/24,10/26/24,683,REP,Trump,48
88963,Emerson,Montana,Online Panel/Text-to-Web,10/23/24,10/25/24,1000,REP,Trump,58.6
88971,St. Pete Polls,Florida,IVR/Text,10/23/24,10/25/24,1227,REP,Trump,50.3
89129,The Citadel,South Carolina,Live Phone/Text-to-Web/Email,10/17/24,10/25/24,1241,REP,Trump,53
